,Prev_Team,Prev_Season,Prev_Round,Prev_Opposition,Prev_Margin,Prev_Venue,Prev_Score,Prev_Disposals,Prev_Kicks,Prev_Marks,Prev_Handballs,Prev_Goals,Prev_Hitouts,Prev_Tackles,Prev_Rebound50s,Prev_Inside50s,Prev_Clearances,Prev_Clangers,Prev_ContendedPossessions,Prev_UncontendedPossessions,Prev_ContestedMarks,Prev_MarksInside50,Prev_GoalAssists,Prev_OnePercenters,Prev_cusum_margin,Prev_cusum_Score,Prev_WinLoss,Curr_Round,Curr_Opposition,Curr_Venue,Curr_WinLoss
1220,Hawthorn,2013,4,Fremantle,42,York Park,118,17.59090909,10.04545455,5.272727273,7.545454545,0.818181818,2.181818182,3.045454545,1.454545455,2.272727273,1.636363636,2.136363636,6.409090909,11.36363636,1.090909091,0.681818182,0.636363636,2.227272727,140,497,W,5,North Melbourne,M.C.G.,W
1221,Hawthorn,2013,5,North Melbourne,3,M.C.G.,99,15,9.272727273,4.5,5.727272727,0.636363636,1.181818182,2.227272727,1.818181818,2.136363636,1.136363636,2.363636364,5.727272727,9.545454545,0.636363636,0.772727273,0.454545455,2.772727273,143,596,W,6,Adelaide,Football Park,W
1222,Hawthorn,2013,6,Adelaide,11,Football Park,89,17.04545455,9.409090909,3.636363636,7.636363636,0.590909091,1.590909091,2.272727273,1.590909091,2.363636364,1.636363636,2.136363636,6.136363636,10.77272727,0.363636364,0.5,0.409090909,2,154,685,W,7,Sydney,M.C.G.,W
1223,Hawthorn,2013,7,Sydney,37,M.C.G.,119,18.18181818,10.59090909,4.954545455,7.590909091,0.818181818,2.409090909,2.909090909,1.727272727,2.409090909,1.863636364,2.272727273,6.772727273,11.59090909,0.363636364,0.590909091,0.681818182,1.863636364,191,804,W,8,Greater Western Sydney,York Park,W
1224,Hawthorn,2013,8,Greater Western Sydney,83,York Park,140,18.5,9.681818182,3.909090909,8.818181818,0.954545455,2.363636364,2.545454545,1.090909091,2.727272727,2.090909091,1.954545455,6.863636364,11.77272727,0.363636364,1.136363636,0.636363636,2.136363636,274,944,W,9,Gold Coast,M.C.G.,W
1225,Hawthorn,2013,9,Gold Coast,26,M.C.G.,118,20.36363636,10.36363636,4.545454545,10,0.818181818,2.681818182,3.181818182,1.090909091,3.181818182,2.136363636,2.136363636,7.136363636,13.45454545,0.590909091,0.909090909,0.590909091,2.272727273,300,1062,W,10,Melbourne,M.C.G.,W
1226,Hawthorn,2013,10,Melbourne,95,M.C.G.,143,19.04545455,9.909090909,3.454545455,9.136363636,0.954545455,1.954545455,2.363636364,1.409090909,2.909090909,1.954545455,1.636363636,7.409090909,11.63636364,0.590909091,0.545454545,0.636363636,2.636363636,395,1205,W,12,Carlton,Docklands,W
1227,Hawthorn,2013,12,Carlton,15,Docklands,102,14.31818182,8.318181818,2.818181818,6,0.681818182,2.318181818,2.5,1.409090909,2.409090909,1.363636364,1.681818182,6.818181818,8.045454545,0.727272727,0.772727273,0.454545455,2.136363636,410,1307,W,13,West Coast,Docklands,W
1228,Hawthorn,2013,13,West Coast,20,Docklands,123,15.18181818,8.954545455,3.090909091,6.227272727,0.863636364,1.454545455,3.409090909,1.818181818,2.227272727,1.681818182,2.090909091,7.090909091,7.954545455,0.5,0.590909091,0.636363636,2.727272727,430,1430,W,14,Brisbane Lions,York Park,W
1229,Hawthorn,2013,14,Brisbane Lions,58,York Park,143,15.77272727,10.09090909,3.409090909,5.681818182,0.954545455,1.818181818,3.136363636,1.681818182,2.545454545,1.681818182,1.545454545,7.363636364,8.272727273,0.636363636,0.727272727,0.636363636,3.090909091,488,1573,W,15,Geelong,M.C.G.,L
1230,Hawthorn,2013,15,Geelong,-10,M.C.G.,72,15.81818182,9.727272727,3.409090909,6.090909091,0.454545455,1.772727273,2.909090909,1.318181818,2.681818182,1.636363636,2.090909091,6.318181818,9.363636364,0.5,0.409090909,0.181818182,2.818181818,478,1645,L,16,Port Adelaide,Football Park,W
1231,Hawthorn,2013,16,Port Adelaide,45,Football Park,124,16.36363636,9.818181818,4,6.545454545,0.863636364,2.136363636,3.5,1.409090909,2.545454545,1.954545455,1.772727273,5.863636364,9.954545455,0.454545455,0.909090909,0.590909091,1.363636364,523,1769,W,17,Western Bulldogs,York Park,W
1232,Hawthorn,2013,17,Western Bulldogs,19,York Park,95,15.68181818,9.5,4.409090909,6.181818182,0.590909091,2,3.318181818,0.954545455,2.227272727,1.727272727,2.090909091,5.409090909,9.863636364,0.363636364,0.590909091,0.454545455,1.954545455,542,1864,W,18,Essendon,Docklands,W
1233,Hawthorn,2013,18,Essendon,56,Docklands,143,19.90909091,11.68181818,5.954545455,8.227272727,1,1.863636364,2.409090909,1.090909091,3,1.863636364,1.636363636,6.5,13.18181818,0.636363636,0.909090909,0.772727273,2.5,598,2007,W,19,Richmond,M.C.G.,L
1234,Hawthorn,2013,19,Richmond,-41,M.C.G.,66,15.09090909,8.954545455,4.090909091,6.136363636,0.409090909,1.954545455,3.681818182,1.045454545,2.181818182,1.636363636,1.863636364,5.181818182,9.954545455,0.5,0.636363636,0.318181818,2.272727273,557,2073,L,20,St Kilda,Docklands,W
1235,Hawthorn,2013,20,St Kilda,46,Docklands,102,18.86363636,10.86363636,5.545454545,8,0.636363636,1.545454545,2.5,1.681818182,2.590909091,1.636363636,1.363636364,5,13.77272727,0.272727273,0.636363636,0.454545455,1.772727273,603,2175,W,21,Collingwood,M.C.G.,W
1236,Hawthorn,2013,21,Collingwood,35,M.C.G.,119,16.95454545,9.272727273,3.272727273,7.681818182,0.818181818,1.681818182,3.272727273,1.318181818,2.363636364,1.590909091,1.772727273,6.363636364,10.27272727,0.363636364,0.909090909,0.545454545,2,638,2294,W,22,North Melbourne,Docklands,W
1237,Hawthorn,2013,22,North Melbourne,14,Docklands,117,14.81818182,8.681818182,3.954545455,6.136363636,0.772727273,1.772727273,2.954545455,1.545454545,2.272727273,1.5,1.818181818,5.818181818,9.272727273,0.454545455,0.409090909,0.590909091,2.045454545,652,2411,W,23,Sydney,Stadium Australia,W
1238,Hawthorn,2013,23,Sydney,12,Stadium Australia,112,17.13636364,9.318181818,3.681818182,7.818181818,0.772727273,1.5,3.227272727,1.772727273,2.318181818,2,2.136363636,7.090909091,10.31818182,0.590909091,0.772727273,0.590909091,2.636363636,664,2523,W,23,Sydney,M.C.G.,W
1239,Hawthorn,2013,23,Sydney,54,M.C.G.,105,18.5,10.77272727,5.181818182,7.727272727,0.681818182,1.590909091,2.727272727,1.272727273,2.454545455,1.409090909,1.545454545,6.045454545,12.31818182,0.318181818,0.909090909,0.590909091,2.227272727,718,2628,W,24,Geelong,M.C.G.,W
1240,Hawthorn,2013,24,Geelong,5,M.C.G.,102,17.40909091,10.86363636,4.636363636,6.545454545,0.636363636,1.954545455,2.818181818,1.090909091,2.909090909,1.636363636,2,5.909090909,11.09090909,0.363636364,0.727272727,0.454545455,2.454545455,723,2730,W,25,Fremantle,M.C.G.,W
1241,Hawthorn,2013,25,Fremantle,15,M.C.G.,77,15.31818182,10.04545455,4.681818182,5.272727273,0.5,1.227272727,3.636363636,1.272727273,2.045454545,1.909090909,1.818181818,6.454545455,9,0.590909091,0.5,0.272727273,2.590909091,738,2807,W,1,Brisbane Lions,York Park,W
1242,Hawthorn,2014,1,Brisbane Lions,48,York Park,139,18.09090909,10.5,4.727272727,7.590909091,0.954545455,2.090909091,2.5,1.5,2.409090909,1.863636364,1.681818182,6.272727273,11.72727273,0.636363636,1,0.909090909,2.318181818,48,139,W,2,Essendon,Docklands,W
1243,Hawthorn,2014,2,Essendon,4,Docklands,90,14.27272727,9.318181818,3.772727273,4.954545455,0.590909091,2.318181818,2.090909091,1.590909091,2.227272727,1.954545455,2.090909091,5.590909091,8.363636364,0.136363636,0.5,0.5,2.727272727,52,229,W,3,Fremantle,M.C.G.,W
1244,Hawthorn,2014,3,Fremantle,58,M.C.G.,137,22.36363636,13,5.909090909,9.363636364,0.954545455,1.454545455,1.727272727,1.636363636,2.454545455,1.863636364,2.090909091,7,15.04545455,0.409090909,0.454545455,0.409090909,3.227272727,110,366,W,4,Gold Coast,Carrara,W
1245,Hawthorn,2014,4,Gold Coast,99,Carrara,148,21.13636364,12.27272727,4.727272727,8.863636364,1.045454545,2,2.363636364,1.954545455,3.136363636,1.954545455,2.181818182,7.954545455,13.04545455,0.136363636,0.454545455,0.590909091,3.272727273,209,514,W,5,Geelong,M.C.G.,L
1246,Hawthorn,2014,5,Geelong,-19,M.C.G.,87,16.18181818,8.863636364,3.590909091,7.318181818,0.545454545,1.363636364,2.681818182,1.454545455,2.227272727,1.636363636,2.181818182,6.090909091,9.727272727,0.590909091,0.590909091,0.409090909,3,190,601,L,6,Richmond,M.C.G.,W
1247,Hawthorn,2014,6,Richmond,66,M.C.G.,118,19.04545455,10.45454545,5.090909091,8.590909091,0.818181818,2.045454545,2.954545455,1.681818182,2.409090909,2,1.772727273,6.181818182,13.18181818,0.409090909,0.681818182,0.590909091,2.545454545,256,719,W,7,St Kilda,M.C.G.,W
1248,Hawthorn,2014,7,St Kilda,145,M.C.G.,175,21.72727273,11.86363636,5.136363636,9.863636364,1.227272727,2.272727273,2.545454545,0.909090909,3.090909091,2.181818182,1.681818182,6.590909091,14.27272727,0.454545455,1.090909091,0.863636364,2.818181818,401,894,W,8,Sydney,Stadium Australia,L
1249,Hawthorn,2014,8,Sydney,-19,Stadium Australia,88,16.86363636,8.863636364,3.318181818,8,0.590909091,2.681818182,2.454545455,1.863636364,2.181818182,1.863636364,2.045454545,6.909090909,9.590909091,0.590909091,0.5,0.409090909,1.818181818,382,982,L,10,Port Adelaide,Adelaide Oval,L
1250,Hawthorn,2014,10,Port Adelaide,-14,Adelaide Oval,86,19,10,3.863636364,9,0.590909091,1.772727273,3.363636364,1.227272727,2.5,2.045454545,1.954545455,7.181818182,11.90909091,0.454545455,0.454545455,0.318181818,2,368,1068,L,11,Greater Western Sydney,M.C.G.,W
1251,Hawthorn,2014,11,Greater Western Sydney,7,M.C.G.,94,17.13636364,10.18181818,3.318181818,6.954545455,0.636363636,2.5,3.727272727,1.272727273,2.727272727,2,2.636363636,7.045454545,9.5,0.227272727,0.363636364,0.5,2.272727273,375,1162,W,12,West Coast,York Park,W
1252,Hawthorn,2014,12,West Coast,44,York Park,123,17.22727273,9.363636364,3.681818182,7.863636364,0.863636364,2.272727273,3.5,1.409090909,2.818181818,1.772727273,1.772727273,6.818181818,10.45454545,0.590909091,0.363636364,0.545454545,2.590909091,419,1285,W,13,Carlton,M.C.G.,W
1253,Hawthorn,2014,13,Carlton,28,M.C.G.,118,16.45454545,9.590909091,4.227272727,6.863636364,0.818181818,1.909090909,2.363636364,1.272727273,2.681818182,1.772727273,1.863636364,5.636363636,10.45454545,0.272727273,0.363636364,0.636363636,2.454545455,447,1403,W,14,Collingwood,M.C.G.,W
1254,Hawthorn,2014,14,Collingwood,29,M.C.G.,115,17.95454545,10.54545455,5.636363636,7.409090909,0.772727273,1.5,2.363636364,1.318181818,2.681818182,1.318181818,2,6.590909091,11.45454545,0.863636364,0.636363636,0.5,2.181818182,476,1518,W,15,Gold Coast,York Park,W
1255,Hawthorn,2014,15,Gold Coast,53,York Park,116,17.22727273,11.45454545,2.681818182,5.772727273,0.772727273,2.909090909,3.681818182,1.136363636,3.318181818,2.318181818,1.772727273,7.818181818,7.772727273,0.5,0.545454545,0.636363636,2.454545455,529,1634,W,16,North Melbourne,Docklands,L
1256,Hawthorn,2014,16,North Melbourne,-20,Docklands,88,15.18181818,8.136363636,2.863636364,7.045454545,0.590909091,1.818181818,3,1.409090909,2.272727273,1.590909091,2.090909091,5.954545455,8.863636364,0.454545455,0.318181818,0.363636364,2.136363636,509,1722,L,17,Adelaide,Adelaide Oval,W
1257,Hawthorn,2014,17,Adelaide,12,Adelaide Oval,104,18.04545455,9.772727273,3.727272727,8.272727273,0.681818182,2.090909091,3.772727273,1.590909091,2.818181818,2.181818182,1.5,6.545454545,11.22727273,0.545454545,0.590909091,0.454545455,2.545454545,521,1826,W,18,Sydney,M.C.G.,W
1258,Hawthorn,2014,18,Sydney,10,M.C.G.,104,17.68181818,9.545454545,3.863636364,8.136363636,0.681818182,2.090909091,2.136363636,1.454545455,2.5,1.590909091,2.318181818,6.272727273,11.45454545,0.363636364,0.5,0.590909091,2.818181818,531,1930,W,19,Western Bulldogs,York Park,W
1259,Hawthorn,2014,19,Western Bulldogs,62,York Park,107,17.59090909,9.318181818,3.409090909,8.272727273,0.727272727,2,3,1.363636364,2.409090909,2.090909091,1.636363636,7.318181818,10.40909091,0.5,0.636363636,0.454545455,2.090909091,593,2037,W,20,Melbourne,M.C.G.,W
1260,Hawthorn,2014,20,Melbourne,50,M.C.G.,115,18.45454545,9.909090909,4.090909091,8.545454545,0.772727273,2.363636364,2.636363636,1.363636364,2.318181818,1.818181818,1.636363636,5.863636364,12.18181818,0.363636364,0.590909091,0.545454545,2.409090909,643,2152,W,21,Fremantle,Subiaco,L
1261,Hawthorn,2014,21,Fremantle,-19,Subiaco,91,16.95454545,9.5,4.5,7.454545455,0.590909091,1.590909091,2.818181818,1.545454545,1.727272727,1.772727273,1.863636364,5.636363636,11.59090909,0.272727273,0.5,0.545454545,2.181818182,624,2243,L,22,Geelong,M.C.G.,W
1262,Hawthorn,2014,22,Geelong,23,M.C.G.,94,16.63636364,9.454545455,4.636363636,7.181818182,0.636363636,2.136363636,2.727272727,1.409090909,2.136363636,1.545454545,1.545454545,5.272727273,11.22727273,0.363636364,0.636363636,0.363636364,2.045454545,647,2337,W,23,Collingwood,M.C.G.,W
1263,Hawthorn,2014,23,Collingwood,65,M.C.G.,121,20.68181818,11.09090909,6,9.590909091,0.818181818,1.636363636,2.727272727,1.363636364,2.363636364,1.727272727,1.909090909,5.863636364,14.95454545,0.454545455,0.863636364,0.636363636,1.818181818,712,2458,W,23,Geelong,M.C.G.,W
1264,Hawthorn,2014,23,Geelong,36,M.C.G.,104,17.59090909,10.31818182,4.545454545,7.272727273,0.681818182,2.090909091,3.681818182,1.818181818,2.545454545,1.727272727,2.045454545,6.727272727,10.86363636,0.590909091,0.681818182,0.454545455,3.363636364,748,2562,W,24,Port Adelaide,M.C.G.,W
1265,Hawthorn,2014,24,Port Adelaide,3,M.C.G.,97,16.77272727,8.909090909,3.863636364,7.863636364,0.681818182,2.318181818,3.136363636,1.454545455,2,2.181818182,1.772727273,6.318181818,10.45454545,0.227272727,0.409090909,0.454545455,2,751,2659,W,25,Sydney,M.C.G.,W
1266,Hawthorn,2014,25,Sydney,63,M.C.G.,137,20.09090909,11.13636364,4.772727273,8.954545455,0.954545455,1.590909091,2.863636364,1.318181818,2.909090909,1.727272727,1.863636364,6.681818182,13.63636364,0.318181818,0.772727273,0.636363636,2.727272727,814,2796,W,1,Geelong,M.C.G.,W
1267,Hawthorn,2015,1,Geelong,62,M.C.G.,123,16.68181818,10.72727273,5.636363636,5.954545455,0.772727273,1.772727273,2.681818182,1.454545455,2.727272727,1.5,1.772727273,6.545454545,10.27272727,1.045454545,0.772727273,0.5,1.909090909,62,123,W,2,Essendon,M.C.G.,L
1268,Hawthorn,2015,2,Essendon,-2,M.C.G.,76,17.09090909,9.363636364,3.818181818,7.727272727,0.5,2.227272727,2.818181818,1.590909091,2.636363636,2.227272727,2.181818182,6.409090909,11.13636364,0.272727273,0.363636364,0.363636364,2.681818182,60,199,L,3,Western Bulldogs,York Park,W
1269,Hawthorn,2015,3,Western Bulldogs,70,York Park,127,21.72727273,11.45454545,5.363636364,10.27272727,0.863636364,2.045454545,3.045454545,1.409090909,2.772727273,1.772727273,1.909090909,6.681818182,14.63636364,1,1.045454545,0.681818182,1.909090909,130,326,W,4,Port Adelaide,Adelaide Oval,L
1270,Hawthorn,2015,4,Port Adelaide,-8,Adelaide Oval,91,17.77272727,10.36363636,4.5,7.409090909,0.590909091,2.454545455,2.454545455,1.136363636,3.590909091,1.818181818,2.409090909,6.409090909,11.40909091,0.590909091,0.454545455,0.5,2.227272727,122,417,L,5,North Melbourne,Docklands,W
1271,Hawthorn,2015,5,North Melbourne,60,Docklands,130,18.59090909,11.36363636,5.681818182,7.227272727,0.863636364,1.681818182,2.227272727,1.272727273,2.727272727,1.818181818,1.545454545,5.590909091,12.95454545,0.272727273,0.863636364,0.681818182,2,182,547,W,6,Greater Western Sydney,Sydney Showground,L
1272,Hawthorn,2015,6,Greater Western Sydney,-10,Sydney Showground,98,18.81818182,10,4.590909091,8.818181818,0.636363636,2.045454545,3.136363636,1.409090909,2.545454545,2.090909091,2.545454545,6.227272727,12.40909091,0.227272727,0.5,0.545454545,1.909090909,172,645,L,7,Melbourne,M.C.G.,W
1273,Hawthorn,2015,7,Melbourne,105,M.C.G.,155,17.27272727,9.545454545,4.272727273,7.727272727,1.090909091,2.681818182,3.363636364,1.272727273,2.636363636,2,1.545454545,5.818181818,11.54545455,0.409090909,1.045454545,0.818181818,2.5,277,800,W,8,Sydney,M.C.G.,L
1274,Hawthorn,2015,8,Sydney,-4,M.C.G.,69,16.72727273,9.227272727,3.772727273,7.5,0.409090909,2.545454545,3.318181818,1.045454545,2.454545455,2.181818182,2.136363636,6.681818182,10.09090909,0.363636364,0.636363636,0.272727273,2.454545455,273,869,L,9,Gold Coast,York Park,W
1275,Hawthorn,2015,9,Gold Coast,53,York Park,93,21.54545455,11.68181818,5.181818182,9.863636364,0.636363636,2.181818182,3.863636364,1.363636364,2.954545455,1.954545455,2.545454545,6.863636364,14.40909091,0.454545455,0.5,0.5,3.045454545,326,962,W,10,St Kilda,Docklands,W
1276,Hawthorn,2015,10,St Kilda,63,Docklands,132,16.22727273,9.772727273,4.318181818,6.454545455,0.909090909,1.727272727,2,1.590909091,2.636363636,1.863636364,1.909090909,6.136363636,10,0.454545455,0.681818182,0.5,2.181818182,389,1094,W,12,Adelaide,Adelaide Oval,W
1277,Hawthorn,2015,12,Adelaide,29,Adelaide Oval,114,15.95454545,9.636363636,3.636363636,6.318181818,0.772727273,2.454545455,3.409090909,1.318181818,2.818181818,1.954545455,1.863636364,6.5,9.318181818,0.318181818,0.454545455,0.545454545,2.409090909,418,1208,W,13,Essendon,M.C.G.,W
1278,Hawthorn,2015,13,Essendon,38,M.C.G.,114,17.45454545,10.09090909,5,7.363636364,0.727272727,2.272727273,2.272727273,1.545454545,2.454545455,1.772727273,1.954545455,6.090909091,11.63636364,0.590909091,0.636363636,0.5,2.272727273,456,1322,W,14,Collingwood,M.C.G.,W
1279,Hawthorn,2015,14,Collingwood,10,M.C.G.,101,17.09090909,8.681818182,4.454545455,8.409090909,0.681818182,2.181818182,3.136363636,1.227272727,2.272727273,1.5,1.772727273,5.545454545,11.5,0.227272727,0.454545455,0.454545455,1.545454545,466,1423,W,15,Fremantle,York Park,W
1280,Hawthorn,2015,15,Fremantle,72,York Park,115,19.40909091,11.22727273,5.727272727,8.181818182,0.772727273,2,3.772727273,1.363636364,2.454545455,2.227272727,1.636363636,5.590909091,13.95454545,0.409090909,0.727272727,0.5,2.363636364,538,1538,W,16,Sydney,Stadium Australia,W
1281,Hawthorn,2015,16,Sydney,89,Stadium Australia,146,17.31818182,10.04545455,4.318181818,7.272727273,1.045454545,2.227272727,2.954545455,1.727272727,2.363636364,1.636363636,1.909090909,6,11.04545455,0.590909091,0.681818182,0.863636364,2.454545455,627,1684,W,17,Carlton,Docklands,W
1282,Hawthorn,2015,17,Carlton,138,Docklands,173,20.59090909,11.72727273,6.272727273,8.863636364,1.227272727,0.954545455,1.818181818,1.181818182,2.954545455,1.5,1.727272727,6.454545455,14.13636364,0.818181818,1,0.727272727,2.363636364,765,1857,W,18,Richmond,M.C.G.,L
1283,Hawthorn,2015,18,Richmond,-18,M.C.G.,53,16.59090909,8.045454545,2.909090909,8.545454545,0.318181818,2.045454545,3.227272727,1.409090909,1.954545455,1.727272727,2.136363636,5.681818182,11.18181818,0.363636364,0.363636364,0.136363636,2.909090909,747,1910,L,19,West Coast,Subiaco,W
1284,Hawthorn,2015,19,West Coast,14,Subiaco,88,17.13636364,11,3.545454545,6.136363636,0.590909091,2.818181818,4.590909091,1.227272727,2.409090909,2.590909091,2.363636364,7,9.909090909,0.409090909,0.363636364,0.5,2.590909091,761,1998,W,20,Geelong,M.C.G.,W
1285,Hawthorn,2015,20,Geelong,36,M.C.G.,121,17.36363636,10.13636364,4.363636364,7.227272727,0.863636364,2.681818182,3.136363636,1.363636364,2.454545455,1.954545455,1.863636364,5.727272727,11.22727273,0.363636364,0.545454545,0.545454545,2.181818182,797,2119,W,21,Port Adelaide,Docklands,L
1286,Hawthorn,2015,21,Port Adelaide,-22,Docklands,86,15.72727273,9.727272727,4.681818182,6,0.590909091,1.727272727,2.545454545,1.636363636,2.454545455,1.909090909,2.045454545,5.545454545,10.31818182,0.363636364,0.636363636,0.409090909,2.545454545,775,2205,L,22,Brisbane Lions,York Park,W
1287,Hawthorn,2015,22,Brisbane Lions,72,York Park,134,19,10.22727273,4.772727273,8.772727273,0.954545455,2.454545455,3.590909091,1.045454545,2.681818182,1.772727273,1.954545455,6.181818182,13.09090909,0.5,0.590909091,0.772727273,1.454545455,847,2339,W,23,Adelaide,M.C.G.,W
1288,Hawthorn,2015,23,Adelaide,74,M.C.G.,135,18.54545455,10.72727273,5.954545455,7.818181818,0.954545455,1.181818182,2.909090909,1.545454545,2.727272727,1.454545455,2.409090909,5.636363636,13.04545455,0.5,0.818181818,0.590909091,2.090909091,921,2474,W,23,Carlton,M.C.G.,W
1289,Hawthorn,2015,23,Carlton,57,M.C.G.,113,17.95454545,9.681818182,5.227272727,8.272727273,0.772727273,1.636363636,1.909090909,1.727272727,2.227272727,1.409090909,1.409090909,5.409090909,12.63636364,0.454545455,0.590909091,0.5,1.772727273,978,2587,W,23,West Coast,Subiaco,L
1290,Hawthorn,2015,23,West Coast,-32,Subiaco,64,15.40909091,9.045454545,2.909090909,6.363636364,0.409090909,2.090909091,4.045454545,1.363636364,1.818181818,2.272727273,2.590909091,6.363636364,9.181818182,0.318181818,0.454545455,0.272727273,2.681818182,946,2651,L,24,Fremantle,Subiaco,W
1291,Hawthorn,2015,24,Fremantle,27,Subiaco,94,19.18181818,11.95454545,6.681818182,7.227272727,0.681818182,1,2.590909091,1.272727273,1.909090909,1.272727273,2,5.727272727,13.31818182,0.272727273,0.363636364,0.409090909,2.681818182,973,2745,W,25,West Coast,M.C.G.,W
1292,Hawthorn,2015,25,West Coast,46,M.C.G.,107,19.81818182,12.27272727,6.727272727,7.545454545,0.727272727,1.454545455,2.681818182,1.272727273,2.681818182,1.590909091,2,6.181818182,13.68181818,0.818181818,0.772727273,0.681818182,2.818181818,1019,2852,W,1,Geelong,M.C.G.,L
