Season,Team A,Team B,Location,Game A,Game B,Home A,Home B,RatingA,RatingA,Curr_WinLoss
2015,North Melbourne,Brisbane Lions,Etihad Stadium,2,2,1,0,1536.673615,1402.700074,W
2015,Collingwood,St Kilda,MCG,3,3,0,0,1475.534848,1325.112459,W
2015,St Kilda,Collingwood,MCG,3,3,0,0,1325.112459,1475.534848,L
2015,Carlton,Essendon,MCG,3,3,0,0,1420.616273,1572.901565,L
2015,Essendon,Carlton,MCG,3,3,0,0,1572.901565,1420.616273,W
2015,Adelaide,Melbourne,Adelaide Oval,3,3,1,0,1557.37804,1288.972651,W
2015,Melbourne,Adelaide,Adelaide Oval,3,3,0,1,1288.972651,1557.37804,L
2015,Greater Western Sydney,Sydney,SCG,3,3,0,1,1390.559799,1696.346686,L
2015,Sydney,Greater Western Sydney,SCG,3,3,1,0,1696.346686,1390.559799,W
2015,North Melbourne,Port Adelaide,Etihad Stadium,3,3,1,0,1548.891591,1496.084191,L
2015,Port Adelaide,North Melbourne,Etihad Stadium,3,3,0,1,1496.084191,1548.891591,W
2015,Brisbane Lions,Richmond,Gabba,3,3,1,0,1390.482098,1575.061549,L
2015,Richmond,Brisbane Lions,Gabba,3,3,0,1,1575.061549,1390.482098,W
2015,Hawthorn,Western Bulldogs,Aurora Stadium,3,3,1,0,1677.119573,1460.539803,W
2015,Western Bulldogs,Hawthorn,Aurora Stadium,3,3,0,1,1460.539803,1677.119573,L
2015,Geelong,Gold Coast,Simonds Stadium,3,3,1,0,1605.340443,1334.944856,W
2015,Gold Coast,Geelong,Simonds Stadium,3,3,0,1,1334.944856,1605.340443,L
2015,Fremantle,West Coast,Domain Stadium,3,3,0,0,1688.186056,1495.927518,W
2015,West Coast,Fremantle,Domain Stadium,3,3,0,0,1495.927518,1688.186056,L
2015,Melbourne,Richmond,MCG,4,4,0,0,1282.5489,1593.906855,W
2015,Richmond,Melbourne,MCG,4,4,0,0,1593.906855,1282.5489,L
2015,Carlton,St Kilda,Westpac Stadium,4,4,0,0,1404.854711,1309.231283,W
2015,St Kilda,Carlton,Westpac Stadium,4,4,0,0,1309.231283,1404.854711,L
2015,Collingwood,Essendon,MCG,4,4,0,0,1491.416024,1588.663127,W
2015,Essendon,Collingwood,MCG,4,4,0,0,1588.663127,1491.416024,L
2015,Gold Coast,Greater Western Sydney,StarTrack Oval,4,4,0,1,1328.585602,1385.256766,L
2015,Greater Western Sydney,Gold Coast,StarTrack Oval,4,4,1,0,1385.256766,1328.585602,W
2015,Hawthorn,Port Adelaide,Adelaide Oval,4,4,0,1,1685.430274,1532.551581,L
2015,Port Adelaide,Hawthorn,Adelaide Oval,4,4,1,0,1532.551581,1685.430274,W
2015,Fremantle,Sydney,Domain Stadium,4,4,1,0,1701.512863,1701.64972,W
2015,Sydney,Fremantle,Domain Stadium,4,4,0,1,1701.64972,1701.512863,L
2015,Brisbane Lions,West Coast,Gabba,4,4,1,0,1371.636792,1482.600712,L
2015,West Coast,Brisbane Lions,Gabba,4,4,0,1,1482.600712,1371.636792,W
2015,Geelong,North Melbourne,Simonds Stadium,4,4,1,0,1611.699697,1512.424201,L
2015,North Melbourne,Geelong,Simonds Stadium,4,4,0,1,1512.424201,1611.699697,W
2015,Adelaide,Western Bulldogs,Etihad Stadium,4,4,0,1,1563.801791,1452.229102,L
2015,Western Bulldogs,Adelaide,Etihad Stadium,4,4,1,0,1452.229102,1563.801791,W
2015,Carlton,Collingwood,MCG,5,5,0,0,1424.471506,1525.54843,L
2015,Collingwood,Carlton,MCG,5,5,0,0,1525.54843,1424.471506,W
2015,Geelong,Richmond,MCG,5,5,0,0,1572.270435,1547.931978,W
2015,Richmond,Geelong,MCG,5,5,0,0,1547.931978,1572.270435,L
2015,Sydney,Western Bulldogs,SCG,5,5,1,0,1680.750982,1481.621982,L
2015,Western Bulldogs,Sydney,SCG,5,5,0,1,1481.621982,1680.750982,W
2015,Brisbane Lions,Gold Coast,Metricon Stadium,5,5,0,1,1347.35005,1311.678484,L
2015,Gold Coast,Brisbane Lions,Metricon Stadium,5,5,1,0,1311.678484,1347.35005,W
2015,Hawthorn,North Melbourne,Etihad Stadium,5,5,0,0,1652.928791,1551.853463,W
2015,North Melbourne,Hawthorn,Etihad Stadium,5,5,0,0,1551.853463,1652.928791,L
2015,Greater Western Sydney,West Coast,Domain Stadium,5,5,0,1,1402.163884,1506.887453,L
2015,West Coast,Greater Western Sydney,Domain Stadium,5,5,1,0,1506.887453,1402.163884,W
2015,Fremantle,Melbourne,MCG,5,5,0,1,1722.4116,1328.523777,W
2015,Melbourne,Fremantle,MCG,5,5,1,0,1328.523777,1722.4116,L
2015,Essendon,St Kilda,Etihad Stadium,5,5,0,0,1554.53072,1289.614488,W
2015,St Kilda,Essendon,Etihad Stadium,5,5,0,0,1289.614488,1554.53072,L
2015,Adelaide,Port Adelaide,Adelaide Oval,5,5,0,0,1534.408912,1565.053064,L
2015,Port Adelaide,Adelaide,Adelaide Oval,5,5,0,0,1565.053064,1534.408912,W
2015,Collingwood,Geelong,MCG,6,6,0,0,1544.776314,1597.211488,L
2015,Geelong,Collingwood,MCG,6,6,0,0,1597.211488,1544.776314,W
2015,North Melbourne,Richmond,Blundstone Arena,6,6,1,0,1532.625466,1522.990925,W
2015,Richmond,North Melbourne,Blundstone Arena,6,6,0,1,1522.990925,1532.625466,L
2015,St Kilda,Western Bulldogs,Etihad Stadium,6,6,0,0,1280.028689,1526.214161,W
2015,Western Bulldogs,St Kilda,Etihad Stadium,6,6,0,0,1526.214161,1280.028689,L
2015,Greater Western Sydney,Hawthorn,Spotless Stadium,6,6,1,0,1388.285146,1672.156787,W
2015,Hawthorn,Greater Western Sydney,Spotless Stadium,6,6,0,1,1672.156787,1388.285146,L
2015,Adelaide,Gold Coast,Metricon Stadium,6,6,0,1,1509.951511,1335.23714,W
2015,Gold Coast,Adelaide,Metricon Stadium,6,6,1,0,1335.23714,1509.951511,L
2015,Melbourne,Sydney,MCG,6,6,1,0,1321.031842,1636.158803,L
2015,Sydney,Melbourne,MCG,6,6,0,1,1636.158803,1321.031842,W
2015,Essendon,Fremantle,Domain Stadium,6,6,0,1,1564.116519,1729.903536,L
2015,Fremantle,Essendon,Domain Stadium,6,6,1,0,1729.903536,1564.116519,W
2015,Brisbane Lions,Carlton,Etihad Stadium,6,6,0,1,1323.791394,1405.243623,W
2015,Carlton,Brisbane Lions,Etihad Stadium,6,6,1,0,1405.243623,1323.791394,L
2015,Port Adelaide,West Coast,Adelaide Oval,6,6,1,0,1589.510465,1520.766192,L
2015,West Coast,Port Adelaide,Adelaide Oval,6,6,0,1,1520.766192,1589.510465,W
2015,Essendon,North Melbourne,Etihad Stadium,7,7,0,0,1553.539934,1552.811347,L
2015,North Melbourne,Essendon,Etihad Stadium,7,7,0,0,1552.811347,1553.539934,W
2015,Adelaide,St Kilda,Adelaide Oval,7,7,1,0,1529.496686,1323.197532,W
2015,St Kilda,Adelaide,Adelaide Oval,7,7,0,1,1323.197532,1529.496686,L
2015,Hawthorn,Melbourne,MCG,7,7,0,0,1631.086247,1310.116926,W
2015,Melbourne,Hawthorn,MCG,7,7,0,0,1310.116926,1631.086247,L
2015,Carlton,Greater Western Sydney,Etihad Stadium,7,7,1,0,1366.911219,1429.355686,L
2015,Greater Western Sydney,Carlton,Etihad Stadium,7,7,0,1,1429.355686,1366.911219,W
2015,Geelong,Sydney,ANZ Stadium,7,7,0,1,1620.011302,1647.07372,L
2015,Sydney,Geelong,ANZ Stadium,7,7,1,0,1647.07372,1620.011302,W
2015,Gold Coast,West Coast,Domain Stadium,7,7,0,1,1315.691965,1558.286225,L
2015,West Coast,Gold Coast,Domain Stadium,7,7,1,0,1558.286225,1315.691965,W
2015,Fremantle,Western Bulldogs,Etihad Stadium,7,7,0,1,1740.480122,1483.045318,W
2015,Western Bulldogs,Fremantle,Etihad Stadium,7,7,1,0,1483.045318,1740.480122,L
2015,Collingwood,Richmond,MCG,7,7,0,0,1521.9765,1502.805044,L
2015,Richmond,Collingwood,MCG,7,7,0,0,1502.805044,1521.9765,W
2015,Brisbane Lions,Port Adelaide,Gabba,7,7,1,0,1362.123798,1551.990431,W
2015,Port Adelaide,Brisbane Lions,Gabba,7,7,0,1,1551.990431,1362.123798,L
2015,Carlton,Geelong,Etihad Stadium,8,8,0,0,1338.887904,1601.071833,L
2015,Geelong,Carlton,Etihad Stadium,8,8,0,0,1601.071833,1338.887904,W
2015,St Kilda,West Coast,Etihad Stadium,8,8,1,0,1314.462678,1565.598679,L
2015,West Coast,St Kilda,Etihad Stadium,8,8,0,1,1565.598679,1314.462678,W
2015,Adelaide,Greater Western Sydney,Spotless Stadium,8,8,0,1,1538.23154,1457.379001,L
2015,Greater Western Sydney,Adelaide,Spotless Stadium,8,8,1,0,1457.379001,1538.23154,W
2015,Collingwood,Gold Coast,Metricon Stadium,8,8,0,1,1493.681737,1308.379511,W
2015,Gold Coast,Collingwood,Metricon Stadium,8,8,1,0,1308.379511,1493.681737,L
2015,Hawthorn,Sydney,MCG,8,8,1,0,1638.38835,1666.013188,L
2015,Sydney,Hawthorn,MCG,8,8,0,1,1666.013188,1638.38835,W
2015,Fremantle,North Melbourne,Domain Stadium,8,8,1,0,1754.565283,1579.684112,W
2015,North Melbourne,Fremantle,Domain Stadium,8,8,0,1,1579.684112,1754.565283,L
2015,Brisbane Lions,Essendon,Etihad Stadium,8,8,0,1,1397.281877,1526.667169,L
2015,Essendon,Brisbane Lions,Etihad Stadium,8,8,1,0,1526.667169,1397.281877,W
2015,Melbourne,Western Bulldogs,MCG,8,8,0,0,1302.814822,1468.960156,W
2015,Western Bulldogs,Melbourne,MCG,8,8,0,0,1468.960156,1302.814822,L
2015,Port Adelaide,Richmond,Adelaide Oval,8,8,1,0,1516.832352,1531.099807,L
2015,Richmond,Port Adelaide,Adelaide Oval,8,8,0,1,1531.099807,1516.832352,W
2015,Carlton,Sydney,SCG,9,9,0,1,1329.177656,1696.697679,L
2015,Sydney,Carlton,SCG,9,9,1,0,1696.697679,1329.177656,W
2015,Gold Coast,Hawthorn,Aurora Stadium,9,9,0,1,1289.585031,1607.703858,L
2015,Hawthorn,Gold Coast,Aurora Stadium,9,9,1,0,1607.703858,1289.585031,W
2015,Melbourne,Port Adelaide,TIO Traeger Park,9,9,0,0,1341.55947,1485.14439,L
2015,Port Adelaide,Melbourne,TIO Traeger Park,9,9,0,0,1485.14439,1341.55947,W
2015,Greater Western Sydney,Western Bulldogs,Etihad Stadium,9,9,0,1,1484.408737,1430.215509,L
2015,Western Bulldogs,Greater Western Sydney,Etihad Stadium,9,9,1,0,1430.215509,1484.408737,W
2015,Essendon,Richmond,MCG,9,9,0,0,1539.136123,1562.787769,L
2015,Richmond,Essendon,MCG,9,9,0,0,1562.787769,1539.136123,W
2015,Adelaide,Fremantle,Adelaide Oval,9,9,1,0,1511.201804,1764.704406,L
2015,Fremantle,Adelaide,Adelaide Oval,9,9,0,1,1764.704406,1511.201804,W
2015,Brisbane Lions,St Kilda,Gabba,9,9,1,0,1384.812923,1299.997701,L
2015,St Kilda,Brisbane Lions,Gabba,9,9,0,1,1299.997701,1384.812923,W
2015,Collingwood,North Melbourne,MCG,9,9,0,0,1512.476217,1569.54499,W
2015,North Melbourne,Collingwood,MCG,9,9,0,0,1569.54499,1512.476217,L
2015,Geelong,West Coast,Domain Stadium,9,9,0,1,1610.782081,1580.063656,L
2015,West Coast,Geelong,Domain Stadium,9,9,1,0,1580.063656,1610.782081,W
2015,Fremantle,Richmond,Domain Stadium,10,10,1,0,1779.025922,1587.781581,L
2015,Richmond,Fremantle,Domain Stadium,10,10,0,1,1587.781581,1779.025922,W
2015,Adelaide,Carlton,MCG,10,10,0,1,1496.880287,1325.347396,W
2015,Carlton,Adelaide,MCG,10,10,1,0,1325.347396,1496.880287,L
2015,Gold Coast,Sydney,Metricon Stadium,10,10,1,0,1284.611702,1700.527939,L
2015,Sydney,Gold Coast,Metricon Stadium,10,10,0,1,1700.527939,1284.611702,W
2015,Essendon,Geelong,Etihad Stadium,10,10,0,0,1514.142311,1587.59941,L
2015,Geelong,Essendon,Etihad Stadium,10,10,0,0,1587.59941,1514.142311,W
2015,Port Adelaide,Western Bulldogs,Adelaide Oval,10,10,1,0,1501.469054,1455.190476,W
2015,Western Bulldogs,Port Adelaide,Adelaide Oval,10,10,0,1,1455.190476,1501.469054,L
2015,Brisbane Lions,Greater Western Sydney,Spotless Stadium,10,10,0,1,1346.2697,1459.43377,L
2015,Greater Western Sydney,Brisbane Lions,Spotless Stadium,10,10,1,0,1459.43377,1346.2697,W
2015,North Melbourne,West Coast,Blundstone Arena,10,10,1,0,1538.362845,1603.246327,W
2015,West Coast,North Melbourne,Blundstone Arena,10,10,0,1,1603.246327,1538.362845,L
2015,Hawthorn,St Kilda,Etihad Stadium,10,10,0,0,1612.677188,1338.540924,W
2015,St Kilda,Hawthorn,Etihad Stadium,10,10,0,0,1338.540924,1612.677188,L
2015,Collingwood,Melbourne,MCG,10,10,0,0,1543.658361,1325.234805,W
2015,Melbourne,Collingwood,MCG,10,10,0,0,1325.234805,1543.658361,L
2015,Geelong,Port Adelaide,Adelaide Oval,11,11,0,1,1608.829212,1519.076314,W
2015,Port Adelaide,Geelong,Adelaide Oval,11,11,1,0,1519.076314,1608.829212,L
2015,Fremantle,Gold Coast,Metricon Stadium,11,11,0,1,1734.780068,1277.900369,W
2015,Gold Coast,Fremantle,Metricon Stadium,11,11,1,0,1277.900369,1734.780068,L
2015,Essendon,West Coast,Domain Stadium,11,11,0,1,1492.912509,1577.448654,L
2015,West Coast,Essendon,Domain Stadium,11,11,1,0,1577.448654,1492.912509,W
2015,North Melbourne,Sydney,Etihad Stadium,11,11,1,0,1564.160518,1707.239273,L
2015,Sydney,North Melbourne,Etihad Stadium,11,11,0,1,1707.239273,1564.160518,W
2015,Collingwood,Greater Western Sydney,MCG,11,11,1,0,1555.534379,1472.818562,W
2015,Greater Western Sydney,Collingwood,MCG,11,11,0,1,1472.818562,1555.534379,L
2015,Melbourne,St Kilda,Etihad Stadium,11,11,0,0,1313.358788,1329.365858,L
2015,St Kilda,Melbourne,Etihad Stadium,11,11,0,0,1329.365858,1313.358788,W
2015,Adelaide,Hawthorn,Adelaide Oval,11,11,1,0,1516.653527,1621.852254,L
2015,Hawthorn,Adelaide,Adelaide Oval,11,11,0,1,1621.852254,1516.653527,W
2015,Richmond,West Coast,MCG,11,12,1,0,1632.027436,1592.555918,L
2015,West Coast,Richmond,MCG,12,11,0,1,1592.555918,1632.027436,W
2015,Carlton,Port Adelaide,MCG,11,12,1,0,1305.574156,1493.159624,W
2015,Port Adelaide,Carlton,MCG,12,11,0,1,1493.159624,1305.574156,L
2015,Greater Western Sydney,North Melbourne,Spotless Stadium,12,12,1,0,1457.597325,1542.302384,L
2015,North Melbourne,Greater Western Sydney,Spotless Stadium,12,12,0,1,1542.302384,1457.597325,W
2015,Brisbane Lions,Western Bulldogs,Etihad Stadium,11,11,0,1,1332.884909,1437.583216,L
2015,Western Bulldogs,Brisbane Lions,Etihad Stadium,11,11,1,0,1437.583216,1332.884909,W
2015,Geelong,Melbourne,Simonds Stadium,12,12,1,0,1634.745902,1287.776877,L
2015,Melbourne,Geelong,Simonds Stadium,12,12,0,1,1287.776877,1634.745902,W
2015,Collingwood,Fremantle,Domain Stadium,12,12,0,1,1570.755616,1740.224704,L
2015,Fremantle,Collingwood,Domain Stadium,12,12,1,0,1740.224704,1570.755616,W
2015,Richmond,Sydney,SCG,12,12,0,1,1596.468149,1729.097407,W
2015,Sydney,Richmond,SCG,12,12,1,0,1729.097407,1596.468149,L
2015,Essendon,Hawthorn,MCG,12,12,0,0,1477.805245,1646.580668,L
2015,Hawthorn,Essendon,MCG,12,12,0,0,1646.580668,1477.805245,W
2015,Adelaide,Brisbane Lions,Gabba,12,12,0,1,1491.925113,1319.004675,W
2015,Brisbane Lions,Adelaide,Gabba,12,12,1,0,1319.004675,1491.925113,L
2015,St Kilda,Western Bulldogs,Etihad Stadium,12,12,0,0,1354.947769,1451.463451,L
2015,Western Bulldogs,St Kilda,Etihad Stadium,12,12,0,0,1451.463451,1354.947769,W
2015,Carlton,Gold Coast,Etihad Stadium,12,12,1,0,1340.572878,1272.455732,W
2015,Gold Coast,Carlton,Etihad Stadium,12,12,0,1,1272.455732,1340.572878,L
2015,Port Adelaide,Sydney,SCG,13,13,0,1,1458.160901,1687.755485,L
2015,Sydney,Port Adelaide,SCG,13,13,1,0,1687.755485,1458.160901,W
2015,Collingwood,Hawthorn,MCG,13,13,0,0,1560.357845,1661.306792,L
2015,Hawthorn,Collingwood,MCG,13,13,0,0,1661.306792,1560.357845,W
2015,Greater Western Sydney,Richmond,MCG,13,13,0,1,1431.291298,1637.810071,L
2015,Richmond,Greater Western Sydney,MCG,13,13,1,0,1637.810071,1431.291298,W
2015,Gold Coast,North Melbourne,Metricon Stadium,13,13,1,0,1256.301984,1568.608411,W
2015,North Melbourne,Gold Coast,Metricon Stadium,13,13,0,1,1568.608411,1256.301984,L
2015,Carlton,Western Bulldogs,Etihad Stadium,13,13,0,0,1356.726626,1471.016386,L
2015,Western Bulldogs,Carlton,Etihad Stadium,13,13,0,0,1471.016386,1356.726626,W
2015,Melbourne,West Coast,TIO Stadium,13,13,0,0,1337.136984,1628.115205,L
2015,West Coast,Melbourne,TIO Stadium,13,13,0,0,1628.115205,1337.136984,W
2015,Essendon,St Kilda,Etihad Stadium,13,13,0,0,1463.079121,1335.394833,L
2015,St Kilda,Essendon,Etihad Stadium,13,13,0,0,1335.394833,1463.079121,W
2015,Brisbane Lions,Fremantle,Domain Stadium,13,13,0,1,1299.331038,1750.622475,L
2015,Fremantle,Brisbane Lions,Domain Stadium,13,13,1,0,1750.622475,1299.331038,W
2015,Collingwood,Port Adelaide,Adelaide Oval,14,14,0,1,1541.120874,1450.36286,L
2015,Port Adelaide,Collingwood,Adelaide Oval,14,14,1,0,1450.36286,1541.120874,W
2015,Carlton,Richmond,MCG,14,14,0,0,1338.426466,1646.535684,L
2015,Richmond,Carlton,MCG,14,14,0,0,1646.535684,1338.426466,W
2015,Essendon,Melbourne,MCG,14,14,0,0,1426.828338,1328.67594,W
2015,Melbourne,Essendon,MCG,14,14,0,0,1328.67594,1426.828338,L
2015,Gold Coast,Western Bulldogs,Cazaly's Stadium,14,14,0,0,1298.878296,1489.316546,L
2015,Western Bulldogs,Gold Coast,Cazaly's Stadium,14,14,0,0,1489.316546,1298.878296,W
2015,Geelong,North Melbourne,Etihad Stadium,13,14,0,0,1585.385795,1526.032099,L
2015,North Melbourne,Geelong,Etihad Stadium,14,13,0,0,1526.032099,1585.385795,W
2015,Adelaide,West Coast,Domain Stadium,13,14,0,1,1511.59875,1636.576249,L
2015,West Coast,Adelaide,Domain Stadium,14,13,1,0,1636.576249,1511.59875,W
2015,Greater Western Sydney,St Kilda,Spotless Stadium,14,14,1,0,1422.565684,1371.645616,W
2015,St Kilda,Greater Western Sydney,Spotless Stadium,14,14,0,1,1371.645616,1422.565684,L
2015,Fremantle,Hawthorn,Aurora Stadium,14,14,0,1,1753.053733,1680.543763,L
2015,Hawthorn,Fremantle,Aurora Stadium,14,14,1,0,1680.543763,1753.053733,W
2015,Brisbane Lions,Sydney,Gabba,14,14,1,0,1296.899779,1695.553526,L
2015,Sydney,Brisbane Lions,Gabba,14,14,0,1,1695.553526,1296.899779,W
2015,Essendon,North Melbourne,Etihad Stadium,15,15,0,0,1446.264363,1557.385743,L
2015,North Melbourne,Essendon,Etihad Stadium,15,15,0,0,1557.385743,1446.264363,W
2015,Geelong,Western Bulldogs,Simonds Stadium,14,15,1,0,1554.03215,1502.748574,W
2015,Western Bulldogs,Geelong,Simonds Stadium,15,14,0,1,1502.748574,1554.03215,L
2015,Gold Coast,Greater Western Sydney,Metricon Stadium,15,15,1,0,1285.446268,1439.858406,L
2015,Greater Western Sydney,Gold Coast,Metricon Stadium,15,15,0,1,1439.858406,1285.446268,W
2015,Collingwood,West Coast,Etihad Stadium,15,15,1,0,1513.327021,1649.289674,L
2015,West Coast,Collingwood,Etihad Stadium,15,15,0,1,1649.289674,1513.327021,W
2015,Hawthorn,Sydney,ANZ Stadium,15,15,0,1,1706.929627,1702.870375,W
2015,Sydney,Hawthorn,ANZ Stadium,15,15,1,0,1702.870375,1706.929627,L
2015,Carlton,Fremantle,Domain Stadium,15,15,0,1,1330.644694,1726.66787,L
2015,Fremantle,Carlton,Domain Stadium,15,15,1,0,1726.66787,1330.644694,W
2015,Brisbane Lions,Melbourne,MCG,15,15,0,1,1289.582931,1309.239915,L
2015,Melbourne,Brisbane Lions,MCG,15,15,1,0,1309.239915,1289.582931,W
2015,Adelaide,Port Adelaide,Adelaide Oval,14,15,0,0,1498.885325,1478.156714,W
2015,Port Adelaide,Adelaide,Adelaide Oval,15,14,0,0,1478.156714,1498.885325,L
2015,Richmond,St Kilda,Etihad Stadium,15,15,0,0,1654.317456,1354.352894,W
2015,St Kilda,Richmond,Etihad Stadium,15,15,0,0,1354.352894,1654.317456,L
2015,Carlton,Hawthorn,Etihad Stadium,16,16,0,0,1327.35853,1739.375238,L
2015,Hawthorn,Carlton,Etihad Stadium,16,16,0,0,1739.375238,1327.35853,W
2015,Geelong,Greater Western Sydney,StarTrack Oval,15,16,0,1,1571.300363,1460.87705,W
2015,Greater Western Sydney,Geelong,StarTrack Oval,16,15,1,0,1460.87705,1571.300363,L
2015,Adelaide,Gold Coast,Adelaide Oval,15,16,1,0,1524.103829,1264.427624,W
2015,Gold Coast,Adelaide,Adelaide Oval,16,15,0,1,1264.427624,1524.103829,L
2015,Fremantle,Richmond,MCG,16,16,0,1,1729.954035,1662.416354,W
2015,Richmond,Fremantle,MCG,16,16,1,0,1662.416354,1729.954035,L
2015,Essendon,Port Adelaide,Etihad Stadium,16,16,1,0,1427.743687,1452.938209,L
2015,Port Adelaide,Essendon,Etihad Stadium,16,16,0,1,1452.938209,1427.743687,W
2015,Brisbane Lions,North Melbourne,Gabba,16,16,1,0,1270.117987,1575.90642,L
2015,North Melbourne,Brisbane Lions,Gabba,16,16,0,1,1575.90642,1270.117987,W
2015,Collingwood,Western Bulldogs,Etihad Stadium,16,16,0,0,1490.936472,1485.480361,L
2015,Western Bulldogs,Collingwood,Etihad Stadium,16,16,0,0,1485.480361,1490.936472,W
2015,Melbourne,St Kilda,MCG,16,16,0,0,1328.704859,1346.253996,L
2015,St Kilda,Melbourne,MCG,16,16,0,0,1346.253996,1328.704859,W
2015,Sydney,West Coast,Domain Stadium,16,16,0,1,1670.424764,1671.680222,L
2015,West Coast,Sydney,Domain Stadium,16,16,1,0,1671.680222,1670.424764,W
2015,Hawthorn,Richmond,MCG,17,17,0,0,1743.952913,1634.785589,L
2015,Richmond,Hawthorn,MCG,17,17,0,0,1634.785589,1743.952913,W
2015,Brisbane Lions,Geelong,Simonds Stadium,17,16,0,1,1258.728277,1595.628466,L
2015,Geelong,Brisbane Lions,Simonds Stadium,16,17,1,0,1595.628466,1258.728277,W
2015,Collingwood,Melbourne,MCG,17,17,0,0,1463.698851,1303.241694,L
2015,Melbourne,Collingwood,MCG,17,17,0,0,1303.241694,1463.698851,W
2015,Adelaide,Sydney,SCG,16,17,0,1,1530.81718,1649.628166,L
2015,Sydney,Adelaide,SCG,17,16,1,0,1649.628166,1530.81718,W
2015,Carlton,North Melbourne,Etihad Stadium,17,17,0,0,1322.780855,1587.296131,L
2015,North Melbourne,Carlton,Etihad Stadium,17,17,0,0,1587.296131,1322.780855,W
2015,Gold Coast,West Coast,Metricon Stadium,17,17,1,0,1257.714273,1692.47682,L
2015,West Coast,Gold Coast,Metricon Stadium,17,17,0,1,1692.47682,1257.714273,L
2015,Port Adelaide,St Kilda,Adelaide Oval,17,17,1,0,1483.806192,1371.717161,W
2015,St Kilda,Port Adelaide,Adelaide Oval,17,17,0,1,1371.717161,1483.806192,L
2015,Essendon,Western Bulldogs,Etihad Stadium,17,17,0,0,1396.875704,1512.717982,L
2015,Western Bulldogs,Essendon,Etihad Stadium,17,17,0,0,1512.717982,1396.875704,W
2015,Fremantle,Greater Western Sydney,Domain Stadium,17,17,1,0,1757.5848,1436.548947,W
2015,Greater Western Sydney,Fremantle,Domain Stadium,17,17,0,1,1436.548947,1757.5848,L
2015,Adelaide,Richmond,Adelaide Oval,17,18,1,0,1517.756232,1669.761348,W
2015,Richmond,Adelaide,Adelaide Oval,18,17,0,1,1669.761348,1517.756232,L
2015,Carlton,Collingwood,MCG,18,18,0,0,1313.176872,1425.308928,L
2015,Collingwood,Carlton,MCG,18,18,0,0,1425.308928,1313.176872,W
2015,Port Adelaide,Western Bulldogs,Etihad Stadium,18,18,0,1,1497.253239,1530.910551,L
2015,Western Bulldogs,Port Adelaide,Etihad Stadium,18,18,1,0,1530.910551,1497.253239,W
2015,Brisbane Lions,Gold Coast,Gabba,18,18,1,0,1254.221766,1278.43099,L
2015,Gold Coast,Brisbane Lions,Gabba,18,18,0,1,1278.43099,1254.221766,W
2015,Geelong,Sydney,Simonds Stadium,17,18,1,0,1600.134976,1662.689115,W
2015,Sydney,Geelong,Simonds Stadium,18,17,0,1,1662.689115,1600.134976,L
2015,Hawthorn,West Coast,Domain Stadium,18,18,0,1,1708.977155,1671.760103,W
2015,West Coast,Hawthorn,Domain Stadium,18,18,1,0,1671.760103,1708.977155,L
2015,Melbourne,North Melbourne,MCG,18,18,0,0,1341.631617,1596.900114,L
2015,North Melbourne,Melbourne,MCG,18,18,0,0,1596.900114,1341.631617,W
2015,Essendon,Greater Western Sydney,Spotless Stadium,18,18,0,1,1378.683135,1431.650869,L
2015,Greater Western Sydney,Essendon,Spotless Stadium,18,18,1,0,1431.650869,1378.683135,W
2015,Fremantle,St Kilda,Etihad Stadium,18,18,0,1,1762.482878,1358.270114,W
2015,St Kilda,Fremantle,Etihad Stadium,18,18,1,0,1358.270114,1762.482878,L
2015,Collingwood,Sydney,SCG,19,19,0,1,1443.759126,1637.070922,L
2015,Sydney,Collingwood,SCG,19,19,1,0,1637.070922,1443.759126,W
2015,Adelaide,Essendon,Etihad Stadium,18,19,0,1,1550.193286,1361.528236,W
2015,Essendon,Adelaide,Etihad Stadium,19,18,1,0,1361.528236,1550.193286,L
2015,North Melbourne,St Kilda,Blundstone Arena,19,19,1,0,1606.930955,1351.153121,W
2015,St Kilda,North Melbourne,Blundstone Arena,19,19,0,1,1351.153121,1606.930955,L
2015,Greater Western Sydney,Port Adelaide,Adelaide Oval,19,19,0,1,1448.805768,1478.776238,L
2015,Port Adelaide,Greater Western Sydney,Adelaide Oval,19,19,1,0,1478.776238,1448.805768,W
2015,Geelong,Hawthorn,MCG,18,19,0,0,1625.753168,1738.933969,L
2015,Hawthorn,Geelong,MCG,19,18,0,0,1738.933969,1625.753168,W
2015,Brisbane Lions,Carlton,Gabba,19,19,1,0,1223.279502,1294.726674,W
2015,Carlton,Brisbane Lions,Gabba,19,19,0,1,1294.726674,1223.279502,L
2015,Gold Coast,Richmond,MCG,19,19,0,1,1309.373254,1637.324294,L
2015,Richmond,Gold Coast,MCG,19,19,1,0,1637.324294,1309.373254,W
2015,Melbourne,Western Bulldogs,Etihad Stadium,19,19,0,0,1331.600776,1549.387551,L
2015,Western Bulldogs,Melbourne,Etihad Stadium,19,19,0,0,1549.387551,1331.600776,W
2015,Fremantle,West Coast,Domain Stadium,19,19,0,0,1769.599871,1641.803289,L
2015,West Coast,Fremantle,Domain Stadium,19,19,0,0,1641.803289,1769.599871,W
2015,Hawthorn,Port Adelaide,Etihad Stadium,20,20,1,0,1757.311168,1497.511125,L
2015,Port Adelaide,Hawthorn,Etihad Stadium,20,20,0,1,1497.511125,1757.311168,W
